neighbourhood,Unnamed: 0,log_price,property_type,room_type,accommodates,bathrooms,cancellation_policy,cleaning_fee,city,first_review,host_identity_verified,host_response_rate,host_since,instant_bookable,latitude,longitude,neighbourhood,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds,Wireless.Internet,Air.conditioning,Kitchen,Heating,Family,kid.friendly,Essentials,Hair.dryer,Iron,translation.missing,Washer,Dryer,Smoke.detector,Fire.extinguisher,Shampoo,Hangers,TV,Cable.TV,Breakfast,Buzzer,wireless.intercom,Carbon.monoxide.detector,Laptop.friendly.workspace,Internet,Indoor.fireplace,First.aid.kit,Elevator.in.building,Pool,Free.parking.on.premises,Gym,Hot.tub,Wheelchair.accessible,Doorman,Dog,Cat,Other.pet,Lock.on.bedroom.door,Pets.live.on.this.property,Private.entrance,Hot.water,Bed.linens,Extra.pillows.and.blankets,Coffee.maker,Refrigerator,Dishes.and.silverware,Garden.or.backyard,Pets.allowed,Safety.card,X24,hour.check,Self.Check,Lockbox,Suitable.for.events,Elevator,Microwave,Cooking.basics,Oven,Stove,Smoking.allowed,Outlet.covers,Bathtub,Dishwasher,Single.level.home,Luggage.dropoff.allowed,Step,free.access,Wide.clearance.to.bed,Accessible,height.bed,Wide.doorway,height.toilet,Wide.entryway,Hot.water.kettle,Babysitter.recommendations,Pack,n.Play,travel.crib,Keypad,Free.parking.on.street,Smart.lock,Wide.hallway.clearance,Flat,smooth.pathway.to.front.door,Well,lit.path.to.entrance,Long.term.stays.allowed,Private.living.room,Children,s.books.and.toys,s.dinnerware,BBQ.grill,Patio.or.balcony,Host.greets.you,Smartlock,Ethernet.connection,Fixed.grab.bars.for.shower,toilet,High.chair,Room,darkening.shades,Changing.table,Stair.gates,Window.guards,Table.corner.guards,Crib,Other,Private.bathroom,Doorman.Entry,Baby.monitor,Baby.bath,Fireplace.guards,Game.console,Firm.mattress,Pocket.wifi,Cleaning.before.checkout,Handheld.shower.head,Waterfront,Ground.floor.access,EV.charger,Wide.clearance.to.shower,Beach.essentials,Beachfront,Bathtub.with.shower.chair,Lake.access,Disabled.parking.spot,Air.purifier,Ski.in,Ski.out,Path.to.entrance.lit.at.night,Firm.matress,Paid.parking.off.premises,Flat.smooth.pathway.to.front.door
West Athens,36869.0,5.59394380298734,House,Entire home/apt,15.0,3.25,strict,0.5,LA,2014-12-31,1.0,100%,2014-07-08,0.5,33.92359384111975,-118.2984831586935,West Athens,74.0,95.5,90045.5,5.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Brighton,37853.22727272727,4.1881063761769175,House,Private room,3.090909090909091,1.0681818181818181,strict,0.8636363636363636,NYC,2017-04-03,0.5909090909090909,100%,2014-09-12,0.4090909090909091,40.63317995565919,-74.10429163925373,West Brighton,41.09090909090909,94.38095238095238,10305.5,1.3181818181818181,1.8636363636363635,1.0,0.9545454545454546,0.8181818181818182,1.0,0.45454545454545453,0.45454545454545453,0.8181818181818182,0.5454545454545454,0.5909090909090909,0.45454545454545453,0.18181818181818182,0.13636363636363635,0.9090909090909091,0.8181818181818182,0.5,0.6818181818181818,0.6818181818181818,0.3181818181818182,0.0,0.045454545454545456,0.045454545454545456,0.9090909090909091,0.5454545454545454,0.3181818181818182,0.18181818181818182,0.7727272727272727,0.0,0.18181818181818182,0.6363636363636364,0.045454545454545456,0.045454545454545456,0.0,0.0,0.18181818181818182,0.0,0.0,0.5909090909090909,0.22727272727272727,0.3181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.4090909090909091,0.045454545454545456,0.045454545454545456,0.4090909090909091,0.0,0.09090909090909091,0.0,0.13636363636363635,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.2727272727272727,0.0,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.18181818181818182,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Covina,36375.7027027027,4.397574513666385,House,Private room,4.351351351351352,1.6486486486486487,strict,0.7297297297297297,LA,nan,0.35135135135135137,100%,2014-10-08,0.4594594594594595,34.04867928217379,-117.90163610542928,West Covina,7.054054054054054,89.3913043478261,91819.27027027027,1.9444444444444444,2.2222222222222223,0.918918918918919,0.8378378378378378,0.7837837837837838,0.6756756756756757,0.6486486486486487,0.6486486486486487,0.972972972972973,0.5675675675675675,0.40540540540540543,0.35135135135135137,0.6486486486486487,0.6216216216216216,0.972972972972973,0.24324324324324326,0.7297297297297297,0.8108108108108109,0.5135135135135135,0.08108108108108109,0.05405405405405406,0.0,0.0,0.8108108108108109,0.6486486486486487,0.4594594594594595,0.35135135135135137,0.2972972972972973,0.0,0.3783783783783784,0.8378378378378378,0.13513513513513514,0.10810810810810811,0.02702702702702703,0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.4594594594594595,0.02702702702702703,0.1891891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.13513513513513514,0.21621621621621623,0.21621621621621623,0.13513513513513514,0.05405405405405406,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.02702702702702703,0.21621621621621623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Elsdon,23026.0,3.400826805377927,House,Private room,1.6666666666666667,1.0,strict,0.6666666666666666,Chicago,2017-03-04,1.0,95%,2015-11-17,0.0,41.79316520894283,-87.73049366728297,West Elsdon,28.0,94.66666666666667,60630.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West End,39464.86567164179,5.2256839916302384,Apartment,Entire home/apt,3.216417910447761,1.2575757575757576,strict,0.7835820895522388,DC,nan,0.7313432835820896,100%,2015-03-30,0.20149253731343283,40.58279860570478,-74.14798076133468,West End,12.41044776119403,92.7375,11343.007462686568,1.1578947368421053,1.4477611940298507,0.9626865671641791,0.9552238805970149,0.9701492537313433,0.9477611940298507,0.6865671641791045,0.6865671641791045,0.9626865671641791,0.6492537313432836,0.7835820895522388,0.23134328358208955,0.9626865671641791,0.9552238805970149,0.8656716417910447,0.22388059701492538,0.7910447761194029,0.8134328358208955,0.8955223880597015,0.746268656716418,0.07462686567164178,0.1865671641791045,0.1865671641791045,0.7238805970149254,0.7611940298507462,0.746268656716418,0.05223880597014925,0.15671641791044777,0.39552238805970147,0.3880597014925373,0.03731343283582089,0.6492537313432836,0.029850746268656716,0.11940298507462686,0.29850746268656714,0.05970149253731343,0.04477611940298507,0.007462686567164179,0.06716417910447761,0.07462686567164178,0.06716417910447761,0.13432835820895522,0.15671641791044777,0.03731343283582089,0.08955223880597014,0.1417910447761194,0.11194029850746269,0.007462686567164179,0.26865671641791045,0.11194029850746269,0.4626865671641791,0.4626865671641791,0.1865671641791045,0.022388059701492536,0.05223880597014925,0.43283582089552236,0.11194029850746269,0.09701492537313433,0.1417910447761194,0.1417910447761194,0.022388059701492536,0.0,0.09701492537313433,0.11194029850746269,0.007462686567164179,0.0,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022388059701492536,0.022388059701492536,0.022388059701492536,0.07462686567164178,0.0,0.007462686567164179,0.0,0.0,0.0,0.007462686567164179,0.007462686567164179,0.029850746268656716,0.029850746268656716,0.0,0.0,0.0,0.007462686567164179,0.014925373134328358,0.0,0.007462686567164179,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03731343283582089,0.0,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Farms,35479.25,4.250197058350384,Apartment,Private room,2.0,1.0,flexible,0.75,NYC,nan,0.5,nan,2016-11-13,0.0,40.84385437419947,-73.88185226434126,West Farms,9.25,96.0,10460.0,1.0,1.25,1.0,1.0,1.0,0.75,0.5,0.5,0.75,0.5,0.75,0.75,0.5,0.5,1.0,0.25,0.25,0.5,1.0,0.25,0.0,0.25,0.25,1.0,0.5,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Hills,36580.41463414634,4.4721619223712095,House,Private room,3.8048780487804876,1.5,flexible,0.6097560975609756,LA,nan,0.6829268292682927,100%,2013-08-16,0.34146341463414637,34.20312649063206,-118.63426468077749,West Hills,11.073170731707316,94.13793103448276,91308.70731707317,1.5365853658536586,2.25,0.975609756097561,1.0,0.8536585365853658,0.975609756097561,0.43902439024390244,0.43902439024390244,0.7560975609756098,0.5853658536585366,0.6097560975609756,0.4146341463414634,0.7317073170731707,0.7560975609756098,0.7317073170731707,0.4878048780487805,0.6341463414634146,0.8048780487804879,0.7804878048780488,0.5609756097560976,0.3170731707317073,0.0,0.0,0.6585365853658537,0.6829268292682927,0.6097560975609756,0.5853658536585366,0.5853658536585366,0.0,0.43902439024390244,0.8780487804878049,0.07317073170731707,0.24390243902439024,0.024390243902439025,0.0,0.21951219512195122,0.0,0.0,0.43902439024390244,0.24390243902439024,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975609756097561,0.2682926829268293,0.34146341463414637,0.34146341463414637,0.12195121951219512,0.0975609756097561,0.12195121951219512,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Hollywood,36888.652949245545,4.91146821994295,Apartment,Entire home/apt,3.1989026063100137,1.2685950413223142,strict,0.850480109739369,LA,nan,0.7558299039780522,100%,2013-05-18,0.2606310013717421,34.087469648341475,-118.36749188449365,West Hollywood,24.722908093278463,94.62937062937063,90053.65384615384,1.260631001371742,1.6483516483516483,0.9807956104252401,0.8765432098765432,0.9602194787379973,0.9039780521262003,0.5089163237311386,0.5089163237311386,0.8628257887517147,0.6337448559670782,0.6227709190672154,0.42935528120713307,0.803840877914952,0.813443072702332,0.8518518518518519,0.38820301783264743,0.7256515775034293,0.7119341563786008,0.8888888888888888,0.4993141289437586,0.09602194787379972,0.20164609053497942,0.20164609053497942,0.6378600823045267,0.6488340192043895,0.766803840877915,0.24691358024691357,0.3786008230452675,0.2784636488340192,0.2729766803840878,0.6694101508916324,0.10973936899862825,0.1289437585733882,0.10425240054869685,0.024691358024691357,0.102880658436214,0.04252400548696845,0.010973936899862825,0.21262002743484226,0.13717421124828533,0.10013717421124829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22908093278463648,0.16323731138545952,0.3772290809327846,0.3772290809327846,0.16598079561042525,0.0877914951989026,0.06584362139917696,0.0,0.0,0.0,0.0,0.0,0.0823045267489712,0.0013717421124828531,0.03017832647462277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013717421124828531,0.0027434842249657062,0.0027434842249657062,0.0027434842249657062,0.05761316872427984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015089163237311385,0.0,0.0,0.0,0.0,0.0,0.0,0.02194787379972565,0.0,0.0,0.0,0.0027434842249657062,0.009602194787379973,0.009602194787379973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00411522633744856,0.0,0.0,0.00411522633744856,0.006858710562414266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Lawn,33503.75,3.5833545611542643,House,Private room,2.5,1.125,strict,0.75,Chicago,2017-02-03,0.75,100%,2014-01-12,1.0,41.774756409301744,-87.72980860664914,West Lawn,111.0,95.25,60634.75,0.75,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.0,0.75,0.75,1.0,0.75,1.0,0.75,1.0,0.25,0.0,0.0,0.0,1.0,0.75,0.75,0.5,1.0,0.25,0.0,1.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Loop/Greektown,35200.24,4.840850051739689,Apartment,Entire home/apt,3.54,1.25,strict,0.88,Chicago,nan,0.8,100%,2014-02-14,0.44,41.88285748805762,-87.64730674916605,West Loop/Greektown,24.94,95.6590909090909,60636.7,1.18,1.58,0.98,0.98,1.0,0.98,0.66,0.66,0.94,0.82,0.74,0.4,0.94,0.94,0.98,0.5,0.9,0.84,0.82,0.54,0.12,0.36,0.36,0.84,0.78,0.76,0.26,0.32,0.82,0.22,0.26,0.36,0.16,0.12,0.42,0.04,0.0,0.0,0.28,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.24,0.58,0.58,0.34,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Los Angeles,38625.363295880146,4.707046561926354,Apartment,Entire home/apt,2.8838951310861423,1.2734082397003745,strict,0.846441947565543,LA,nan,0.6704119850187266,100%,2013-02-05,0.2808988764044944,34.042070356389296,-118.4561261303765,West Los Angeles,17.84269662921348,94.04950495049505,90033.52808988764,1.149812734082397,1.6591760299625469,0.9812734082397003,0.7677902621722846,0.9363295880149812,0.8838951310861424,0.5393258426966292,0.5393258426966292,0.9101123595505618,0.5655430711610487,0.5805243445692884,0.36329588014981273,0.8426966292134831,0.8352059925093633,0.8614232209737828,0.45318352059925093,0.7415730337078652,0.6666666666666666,0.8314606741573034,0.4044943820224719,0.10486891385767791,0.24344569288389514,0.24344569288389514,0.6329588014981273,0.6067415730337079,0.6591760299625468,0.20973782771535582,0.36704119850187267,0.4232209737827715,0.1947565543071161,0.700374531835206,0.18352059925093633,0.0749063670411985,0.15355805243445692,0.0599250936329588,0.06367041198501873,0.056179775280898875,0.0,0.2209737827715356,0.10861423220973783,0.06741573033707865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15355805243445692,0.18726591760299627,0.31835205992509363,0.31835205992509363,0.11610486891385768,0.03745318352059925,0.0299625468164794,0.0,0.0,0.0,0.0,0.0,0.06367041198501873,0.003745318352059925,0.026217228464419477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003745318352059925,0.0,0.0,0.0,0.056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149812734082397,0.0,0.0,0.0,0.0,0.003745318352059925,0.003745318352059925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00749063670411985,0.0,0.0,0.003745318352059925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Portal,34700.454545454544,4.7591700660074645,House,Private room,2.727272727272727,1.0909090909090908,moderate,0.9090909090909091,SF,nan,0.6363636363636364,100%,2011-07-06,0.0,37.74112507480399,-122.46547633501382,West Portal,75.0,95.0,94127.0,1.3636363636363635,1.5454545454545454,1.0,0.09090909090909091,0.7272727272727273,0.9090909090909091,0.45454545454545453,0.45454545454545453,0.9090909090909091,0.8181818181818182,0.6363636363636364,0.2727272727272727,0.7272727272727273,0.7272727272727273,0.9090909090909091,0.45454545454545453,0.8181818181818182,0.9090909090909091,0.8181818181818182,0.36363636363636365,0.0,0.0,0.0,0.7272727272727273,0.8181818181818182,0.6363636363636364,0.18181818181818182,0.5454545454545454,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Puente Valley,36039.0,3.9358283467124777,House,Private room,4.6,1.8,moderate,0.8,LA,2017-03-31,0.2,100%,2016-09-05,0.6,34.05840905054626,-117.97434881416021,West Puente Valley,4.4,97.5,91746.0,2.2,2.4,1.0,0.8,1.0,0.4,0.4,0.4,0.8,1.0,0.8,0.0,1.0,0.8,0.8,0.0,1.0,1.0,0.8,0.4,0.4,0.0,0.0,0.6,1.0,0.2,0.4,0.6,0.0,0.2,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Ridge,35905.7027027027,3.9525021263766704,Apartment,Private room,3.4324324324324325,1.445945945945946,strict,0.7567567567567568,Chicago,nan,0.7837837837837838,100%,2012-07-11,0.35135135135135137,42.00537356565696,-87.69207601148581,West Ridge,28.513513513513512,94.48387096774194,60648.78378378379,1.4054054054054055,1.8918918918918919,0.9459459459459459,0.8918918918918919,0.9459459459459459,1.0,0.3783783783783784,0.3783783783783784,1.0,0.8648648648648649,0.8918918918918919,0.5945945945945946,0.8108108108108109,0.8108108108108109,0.972972972972973,0.6486486486486487,0.918918918918919,0.918918918918919,0.7567567567567568,0.35135135135135137,0.5405405405405406,0.35135135135135137,0.35135135135135137,0.7837837837837838,0.7297297297297297,0.6756756756756757,0.13513513513513514,0.6486486486486487,0.05405405405405406,0.0,0.2702702702702703,0.0,0.1891891891891892,0.05405405405405406,0.0,0.05405405405405406,0.32432432432432434,0.0,0.21621621621621623,0.32432432432432434,0.05405405405405406,0.21621621621621623,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.21621621621621623,0.21621621621621623,0.21621621621621623,0.10810810810810811,0.13513513513513514,0.24324324324324326,0.24324324324324326,0.1891891891891892,0.16216216216216217,0.08108108108108109,0.0,0.21621621621621623,0.21621621621621623,0.21621621621621623,0.21621621621621623,0.02702702702702703,0.02702702702702703,0.2702702702702703,0.02702702702702703,0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.24324324324324326,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.21621621621621623,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.08108108108108109,0.08108108108108109,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.1891891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0
